iso_code,continent,location,date,total_cases,total_cases_per_million
AFG,Asia,Afghanistan,2021-06-13,89861,2255.806
AFG,Asia,Afghanistan,2021-06-14,91458,2295.896
AFG,Asia,Afghanistan,2021-06-15,93272,2341.433
AFG,Asia,Afghanistan,2021-06-16,93288,2341.835
AFG,Asia,Afghanistan,2021-06-17,96531,2423.245
AFG,Asia,Afghanistan,2021-06-18,98734,2478.547
AFG,Asia,Afghanistan,2021-06-19,100521,2523.407
AFG,Asia,Afghanistan,2021-06-20,101906,2558.175
AFG,Asia,Afghanistan,2021-06-21,103902,2608.281
AFG,Asia,Afghanistan,2021-06-22,105749,2654.647
AFG,Asia,Afghanistan,2021-06-23,107957,2710.075
AFG,Asia,Afghanistan,2021-06-24,109532,2749.613
AFG,Asia,Afghanistan,2021-06-25,111592,2801.325
AFG,Asia,Afghanistan,2021-06-26,113124,2839.784
AFG,Asia,Afghanistan,2021-06-27,114220,2867.297
AFG,Asia,Afghanistan,2021-06-28,115751,2905.73
AFG,Asia,Afghanistan,2021-06-29,117158,2941.05
AFG,Asia,Afghanistan,2021-06-30,118659,2978.73
AFG,Asia,Afghanistan,2021-07-01,120216,3017.816
AFG,Asia,Afghanistan,2021-07-02,122156,3066.517
AFG,Asia,Afghanistan,2021-07-03,123485,3099.879
AFG,Asia,Afghanistan,2021-07-04,124748,3131.584
AFG,Asia,Afghanistan,2021-07-05,125937,3161.432
AFG,Asia,Afghanistan,2021-07-06,127464,3199.765
AFG,Asia,Afghanistan,2021-07-07,129021,3238.851
AFG,Asia,Afghanistan,2021-07-08,130113,3266.263
AFG,Asia,Afghanistan,2021-07-09,131586,3303.241
AFG,Asia,Afghanistan,2021-07-10,132777,3333.139
AFG,Asia,Afghanistan,2021-07-11,133578,3353.246
AFG,Asia,Afghanistan,2021-07-12,134653,3380.232
AFG,Asia,Afghanistan,2021-07-13,135889,3411.26
AFG,Asia,Afghanistan,2021-07-14,136643,3430.188
AFG,Asia,Afghanistan,2021-07-15,137853,3460.563
AFG,Asia,Afghanistan,2021-07-16,139051,3490.637
AFG,Asia,Afghanistan,2021-07-17,140224,3520.083
AFG,Asia,Afghanistan,2021-07-18,140602,3529.572
AFG,Asia,Afghanistan,2021-07-19,141499,3552.089
AFG,Asia,Afghanistan,2021-07-20,142414,3575.059
AFG,Asia,Afghanistan,2021-07-21,142762,3583.795
AFG,Asia,Afghanistan,2021-07-22,143183,3594.363
AFG,Asia,Afghanistan,2021-07-23,143439,3600.79
AFG,Asia,Afghanistan,2021-07-24,143666,3606.488
AFG,Asia,Afghanistan,2021-07-25,143871,3611.634
AFG,Asia,Afghanistan,2021-07-26,144285,3622.027
AFG,Asia,Afghanistan,2021-07-27,145008,3640.177
AFG,Asia,Afghanistan,2021-07-28,145552,3653.833
AFG,Asia,Afghanistan,2021-07-29,145996,3664.979
AFG,Asia,Afghanistan,2021-07-30,146523,3678.208
AFG,Asia,Afghanistan,2021-07-31,147154,3694.048
AFG,Asia,Afghanistan,2021-08-01,147501,3702.759
AFG,Asia,Afghanistan,2021-08-02,147985,3714.909
AFG,Asia,Afghanistan,2021-08-03,148572,3729.645
AFG,Asia,Afghanistan,2021-08-04,148933,3738.707
AFG,Asia,Afghanistan,2021-08-05,149361,3749.451
AFG,Asia,Afghanistan,2021-08-06,149810,3760.723
AFG,Asia,Afghanistan,2021-08-07,150240,3771.517
AFG,Asia,Afghanistan,2021-08-08,150458,3776.99
AFG,Asia,Afghanistan,2021-08-09,150778,3785.023
AFG,Asia,Afghanistan,2021-08-10,151013,3790.922
AFG,Asia,Afghanistan,2021-08-11,151291,3797.901
AFG,Asia,Afghanistan,2021-08-12,151563,3804.729
AFG,Asia,Afghanistan,2021-08-13,151770,3809.925
AFG,Asia,Afghanistan,2021-08-14,151941,3814.218
AFG,Asia,Afghanistan,2021-08-15,152033,3816.527
AFG,Asia,Afghanistan,2021-08-16,152142,3819.264
AFG,Asia,Afghanistan,2021-08-17,152243,3821.799
AFG,Asia,Afghanistan,2021-08-18,152363,3824.811
AFG,Asia,Afghanistan,2021-08-19,152411,3826.016
AFG,Asia,Afghanistan,2021-08-20,152448,3826.945
AFG,Asia,Afghanistan,2021-08-21,152497,3828.175
AFG,Asia,Afghanistan,2021-08-22,152511,3828.527
AFG,Asia,Afghanistan,2021-08-23,152583,3830.334
AFG,Asia,Afghanistan,2021-08-24,152660,3832.267
AFG,Asia,Afghanistan,2021-08-25,152722,3833.824
AFG,Asia,Afghanistan,2021-08-26,152822,3836.334
AFG,Asia,Afghanistan,2021-08-27,152960,3839.798
AFG,Asia,Afghanistan,2021-08-28,153007,3840.978
AFG,Asia,Afghanistan,2021-08-29,153033,3841.631
AFG,Asia,Afghanistan,2021-08-30,153148,3844.517
AFG,Asia,Afghanistan,2021-08-31,153220,3846.325
AFG,Asia,Afghanistan,2021-09-01,153260,3847.329
AFG,Asia,Afghanistan,2021-09-02,153306,3848.484
AFG,Asia,Afghanistan,2021-09-03,153375,3850.216
AFG,Asia,Afghanistan,2021-09-04,153395,3850.718
AFG,Asia,Afghanistan,2021-09-05,153423,3851.421
AFG,Asia,Afghanistan,2021-09-06,153534,3854.207
AFG,Asia,Afghanistan,2021-09-07,153626,3856.517
AFG,Asia,Afghanistan,2021-09-08,153736,3859.278
AFG,Asia,Afghanistan,2021-09-09,153840,3861.889
AFG,Asia,Afghanistan,2021-09-10,153962,3864.952
AFG,Asia,Afghanistan,2021-09-11,153982,3865.454
AFG,Asia,Afghanistan,2021-09-12,153990,3865.654
AFG,Asia,Afghanistan,2021-09-13,154094,3868.265
AFG,Asia,Afghanistan,2021-09-14,154180,3870.424
AFG,Asia,Afghanistan,2021-09-15,154283,3873.01
AFG,Asia,Afghanistan,2021-09-16,154361,3874.968
AFG,Asia,Afghanistan,2021-09-17,154487,3878.131
AFG,Asia,Afghanistan,2021-09-18,154487,3878.131
AFG,Asia,Afghanistan,2021-09-19,154487,3878.131
AFG,Asia,Afghanistan,2021-09-20,154585,3880.591
AFG,Asia,Afghanistan,2021-09-21,154712,3883.779
AFG,Asia,Afghanistan,2021-09-22,154757,3884.909
AFG,Asia,Afghanistan,2021-09-23,154800,3885.988
AFG,Asia,Afghanistan,2021-09-24,154960,3890.005
AFG,Asia,Afghanistan,2021-09-25,154960,3890.005
AFG,Asia,Afghanistan,2021-09-26,154960,3890.005
AFG,Asia,Afghanistan,2021-09-27,155072,3892.816
AFG,Asia,Afghanistan,2021-09-28,155093,3893.343
AFG,Asia,Afghanistan,2021-09-29,155128,3894.222
AFG,Asia,Afghanistan,2021-09-30,155174,3895.377
AFG,Asia,Afghanistan,2021-10-01,155191,3895.804
AFG,Asia,Afghanistan,2021-10-02,155191,3895.804
AFG,Asia,Afghanistan,2021-10-03,155191,3895.804
AFG,Asia,Afghanistan,2021-10-04,155287,3898.213
AFG,Asia,Afghanistan,2021-10-05,155309,3898.766
AFG,Asia,Afghanistan,2021-10-06,155380,3900.548
AFG,Asia,Afghanistan,2021-10-07,155429,3901.778
AFG,Asia,Afghanistan,2021-10-08,155448,3902.255
ALB,Europe,Albania,2020-02-25,,
ALB,Europe,Albania,2020-02-26,,
ALB,Europe,Albania,2020-02-27,,
ALB,Europe,Albania,2020-02-28,,
ALB,Europe,Albania,2020-02-29,,
ALB,Europe,Albania,2020-03-01,,
ALB,Europe,Albania,2020-03-02,,
ALB,Europe,Albania,2020-03-03,,
ALB,Europe,Albania,2020-03-04,,
ALB,Europe,Albania,2020-03-05,,
ALB,Europe,Albania,2020-03-06,,
ALB,Europe,Albania,2020-03-07,,
ALB,Europe,Albania,2020-03-08,,
ALB,Europe,Albania,2020-03-09,2,0.696
ALB,Europe,Albania,2020-03-10,10,3.481
ALB,Europe,Albania,2020-03-11,12,4.177
ALB,Europe,Albania,2020-03-12,23,8.006
ALB,Europe,Albania,2020-03-13,33,11.487
ALB,Europe,Albania,2020-03-14,38,13.227
ALB,Europe,Albania,2020-03-15,42,14.619
ALB,Europe,Albania,2020-03-16,51,17.752
ALB,Europe,Albania,2020-03-17,55,19.144
ALB,Europe,Albania,2020-03-18,59,20.536
ALB,Europe,Albania,2020-03-19,64,22.277
ALB,Europe,Albania,2020-03-20,70,24.365
ALB,Europe,Albania,2020-03-21,76,26.454
ALB,Europe,Albania,2020-03-22,89,30.979
ALB,Europe,Albania,2020-03-23,104,36.2
ALB,Europe,Albania,2020-03-24,123,42.813
ALB,Europe,Albania,2020-03-25,146,50.819
ALB,Europe,Albania,2020-03-26,174,60.565
ALB,Europe,Albania,2020-03-27,186,64.742
ALB,Europe,Albania,2020-03-28,197,68.571
ALB,Europe,Albania,2020-03-29,212,73.792
ALB,Europe,Albania,2020-03-30,223,77.621
ALB,Europe,Albania,2020-03-31,243,84.583
ALB,Europe,Albania,2020-04-01,259,90.152
ALB,Europe,Albania,2020-04-02,277,96.417
ALB,Europe,Albania,2020-04-03,304,105.815
ALB,Europe,Albania,2020-04-04,333,115.909
ALB,Europe,Albania,2020-04-05,361,125.656
ALB,Europe,Albania,2020-04-06,377,131.225
ALB,Europe,Albania,2020-04-07,383,133.313
ALB,Europe,Albania,2020-04-08,400,139.23
ALB,Europe,Albania,2020-04-09,409,142.363
ALB,Europe,Albania,2020-04-10,416,144.8
ALB,Europe,Albania,2020-04-11,433,150.717
ALB,Europe,Albania,2020-04-12,446,155.242
ALB,Europe,Albania,2020-04-13,467,162.552
ALB,Europe,Albania,2020-04-14,475,165.336
ALB,Europe,Albania,2020-04-15,494,171.95
ALB,Europe,Albania,2020-04-16,518,180.303
ALB,Europe,Albania,2020-04-17,539,187.613
ALB,Europe,Albania,2020-04-18,548,190.746
ALB,Europe,Albania,2020-04-19,562,195.619
ALB,Europe,Albania,2020-04-20,584,203.277
ALB,Europe,Albania,2020-04-21,609,211.978
ALB,Europe,Albania,2020-04-22,634,220.68
ALB,Europe,Albania,2020-04-23,663,230.775
ALB,Europe,Albania,2020-04-24,678,235.996
ALB,Europe,Albania,2020-04-25,712,247.83
ALB,Europe,Albania,2020-04-26,726,252.703
ALB,Europe,Albania,2020-04-27,736,256.184
ALB,Europe,Albania,2020-04-28,750,261.057
ALB,Europe,Albania,2020-04-29,766,266.626
ALB,Europe,Albania,2020-04-30,773,269.063
ALB,Europe,Albania,2020-05-01,782,272.196
ALB,Europe,Albania,2020-05-02,789,274.632
ALB,Europe,Albania,2020-05-03,795,276.721
ALB,Europe,Albania,2020-05-04,803,279.505
ALB,Europe,Albania,2020-05-05,820,285.422
ALB,Europe,Albania,2020-05-06,832,289.599
ALB,Europe,Albania,2020-05-07,842,293.08
ALB,Europe,Albania,2020-05-08,850,295.865
ALB,Europe,Albania,2020-05-09,856,297.953
ALB,Europe,Albania,2020-05-10,868,302.13
ALB,Europe,Albania,2020-05-11,872,303.522
ALB,Europe,Albania,2020-05-12,876,304.915
ALB,Europe,Albania,2020-05-13,880,306.307
ALB,Europe,Albania,2020-05-14,898,312.572
ALB,Europe,Albania,2020-05-15,916,318.838
ALB,Europe,Albania,2020-05-16,933,324.755
ALB,Europe,Albania,2020-05-17,946,329.28
ALB,Europe,Albania,2020-05-18,948,329.976
ALB,Europe,Albania,2020-05-19,949,330.324
ALB,Europe,Albania,2020-05-20,964,335.545
ALB,Europe,Albania,2020-05-21,969,337.286
ALB,Europe,Albania,2020-05-22,981,341.463
ALB,Europe,Albania,2020-05-23,989,344.247
ALB,Europe,Albania,2020-05-24,998,347.38
ALB,Europe,Albania,2020-05-25,1004,349.469
ALB,Europe,Albania,2020-05-26,1029,358.17
ALB,Europe,Albania,2020-05-27,1050,365.48
ALB,Europe,Albania,2020-05-28,1076,374.53
ALB,Europe,Albania,2020-05-29,1099,382.536
ALB,Europe,Albania,2020-05-30,1122,390.542
ALB,Europe,Albania,2020-05-31,1137,395.763
ALB,Europe,Albania,2020-06-01,1143,397.851
ALB,Europe,Albania,2020-06-02,1164,405.161
ALB,Europe,Albania,2020-06-03,1184,412.122
ALB,Europe,Albania,2020-06-04,1197,416.647
ALB,Europe,Albania,2020-06-05,1212,421.868
ALB,Europe,Albania,2020-06-06,1232,428.83
ALB,Europe,Albania,2020-06-07,1246,433.703
ALB,Europe,Albania,2020-06-08,1263,439.62
ALB,Europe,Albania,2020-06-09,1299,452.151
ALB,Europe,Albania,2020-06-10,1341,466.77
ALB,Europe,Albania,2020-06-11,1385,482.086
ALB,Europe,Albania,2020-06-12,1416,492.876
ALB,Europe,Albania,2020-06-13,1464,509.584
ALB,Europe,Albania,2020-06-14,1521,529.424
ALB,Europe,Albania,2020-06-15,1590,553.441
ALB,Europe,Albania,2020-06-16,1672,581.983
ALB,Europe,Albania,2020-06-17,1722,599.387
ALB,Europe,Albania,2020-06-18,1788,622.36
ALB,Europe,Albania,2020-06-19,1838,639.764
ALB,Europe,Albania,2020-06-20,1891,658.212
ALB,Europe,Albania,2020-06-21,1962,682.926
ALB,Europe,Albania,2020-06-22,1995,694.412
ALB,Europe,Albania,2020-06-23,2047,712.512
ALB,Europe,Albania,2020-06-24,2114,735.833
ALB,Europe,Albania,2020-06-25,2192,762.983
ALB,Europe,Albania,2020-06-26,2269,789.785
ALB,Europe,Albania,2020-06-27,2330,811.018
ALB,Europe,Albania,2020-06-28,2402,836.079
ALB,Europe,Albania,2020-06-29,2466,858.356
ALB,Europe,Albania,2020-06-30,2535,882.373
ALB,Europe,Albania,2020-07-01,2580,898.037
ALB,Europe,Albania,2020-07-02,2662,926.579
ALB,Europe,Albania,2020-07-03,2752,957.906
ALB,Europe,Albania,2020-07-04,2819,981.227
ALB,Europe,Albania,2020-07-05,2893,1006.984
ALB,Europe,Albania,2020-07-06,2964,1031.698
ALB,Europe,Albania,2020-07-07,3038,1057.456
ALB,Europe,Albania,2020-07-08,3106,1081.125
ALB,Europe,Albania,2020-07-09,3188,1109.667
ALB,Europe,Albania,2020-07-10,3278,1140.994
ALB,Europe,Albania,2020-07-11,3371,1173.365
ALB,Europe,Albania,2020-07-12,3454,1202.255
ALB,Europe,Albania,2020-07-13,3571,1242.98
ALB,Europe,Albania,2020-07-14,3667,1276.395
ALB,Europe,Albania,2020-07-15,3752,1305.982
ALB,Europe,Albania,2020-07-16,3851,1340.442
ALB,Europe,Albania,2020-07-17,3906,1359.586
ALB,Europe,Albania,2020-07-18,4008,1395.089
ALB,Europe,Albania,2020-07-19,4090,1423.632
ALB,Europe,Albania,2020-07-20,4171,1451.826
ALB,Europe,Albania,2020-07-21,4290,1493.247
ALB,Europe,Albania,2020-07-22,4358,1516.916
ALB,Europe,Albania,2020-07-23,4466,1554.508
ALB,Europe,Albania,2020-07-24,4570,1590.708
ALB,Europe,Albania,2020-07-25,4637,1614.029
ALB,Europe,Albania,2020-07-26,4763,1657.887
ALB,Europe,Albania,2020-07-27,4880,1698.612
ALB,Europe,Albania,2020-07-28,4997,1739.337
ALB,Europe,Albania,2020-07-29,5105,1776.929
ALB,Europe,Albania,2020-07-30,5197,1808.952
ALB,Europe,Albania,2020-07-31,5276,1836.45
ALB,Europe,Albania,2020-08-01,5396,1878.219
ALB,Europe,Albania,2020-08-02,5519,1921.033
ALB,Europe,Albania,2020-08-03,5620,1956.188
ALB,Europe,Albania,2020-08-04,5750,2001.438
ALB,Europe,Albania,2020-08-05,5889,2049.821
ALB,Europe,Albania,2020-08-06,6016,2094.027
ALB,Europe,Albania,2020-08-07,6151,2141.017
ALB,Europe,Albania,2020-08-08,6275,2184.178
ALB,Europe,Albania,2020-08-09,6411,2231.517
ALB,Europe,Albania,2020-08-10,6536,2275.026
ALB,Europe,Albania,2020-08-11,6676,2323.757
ALB,Europe,Albania,2020-08-12,6817,2372.836
ALB,Europe,Albania,2020-08-13,6971,2426.439
ALB,Europe,Albania,2020-08-14,7117,2477.258
ALB,Europe,Albania,2020-08-15,7260,2527.033
ALB,Europe,Albania,2020-08-16,7380,2568.802
ALB,Europe,Albania,2020-08-17,7499,2610.224
ALB,Europe,Albania,2020-08-18,7654,2664.175
ALB,Europe,Albania,2020-08-19,7812,2719.171
ALB,Europe,Albania,2020-08-20,7967,2773.123
ALB,Europe,Albania,2020-08-21,8119,2826.031
ALB,Europe,Albania,2020-08-22,8275,2880.331
ALB,Europe,Albania,2020-08-23,8427,2933.238
ALB,Europe,Albania,2020-08-24,8605,2995.196
ALB,Europe,Albania,2020-08-25,8759,3048.8
ALB,Europe,Albania,2020-08-26,8927,3107.276
ALB,Europe,Albania,2020-08-27,9083,3161.576
ALB,Europe,Albania,2020-08-28,9195,3200.561
ALB,Europe,Albania,2020-08-29,9279,3229.799
ALB,Europe,Albania,2020-08-30,9380,3264.955
ALB,Europe,Albania,2020-08-31,9513,3311.249
ALB,Europe,Albania,2020-09-01,9606,3343.62
ALB,Europe,Albania,2020-09-02,9728,3386.085
ALB,Europe,Albania,2020-09-03,9844,3426.462
ALB,Europe,Albania,2020-09-04,9967,3469.276
ALB,Europe,Albania,2020-09-05,10102,3516.266
ALB,Europe,Albania,2020-09-06,10255,3569.522
ALB,Europe,Albania,2020-09-07,10406,3622.081
ALB,Europe,Albania,2020-09-08,10553,3673.248
ALB,Europe,Albania,2020-09-09,10704,3725.808
ALB,Europe,Albania,2020-09-10,10860,3780.108
ALB,Europe,Albania,2020-09-11,11021,3836.148
ALB,Europe,Albania,2020-09-12,11185,3893.232
ALB,Europe,Albania,2020-09-13,11353,3951.709
ALB,Europe,Albania,2020-09-14,11520,4009.838
ALB,Europe,Albania,2020-09-15,11672,4062.746
ALB,Europe,Albania,2020-09-16,11816,4112.869
ALB,Europe,Albania,2020-09-17,11948,4158.815
ALB,Europe,Albania,2020-09-18,12073,4202.324
ALB,Europe,Albania,2020-09-19,12226,4255.58
ALB,Europe,Albania,2020-09-20,12385,4310.924
ALB,Europe,Albania,2020-09-21,12535,4363.135
ALB,Europe,Albania,2020-09-22,12666,4408.733
ALB,Europe,Albania,2020-09-23,12787,4450.851
ALB,Europe,Albania,2020-09-24,12921,4497.493
ALB,Europe,Albania,2020-09-25,13045,4540.654
ALB,Europe,Albania,2020-09-26,13153,4578.246
ALB,Europe,Albania,2020-09-27,13259,4615.143
ALB,Europe,Albania,2020-09-28,13391,4661.089
ALB,Europe,Albania,2020-09-29,13518,4705.294
ALB,Europe,Albania,2020-09-30,13649,4750.892
ALB,Europe,Albania,2020-10-01,13806,4805.54
ALB,Europe,Albania,2020-10-02,13965,4860.884
ALB,Europe,Albania,2020-10-03,14117,4913.792
ALB,Europe,Albania,2020-10-04,14266,4965.655
ALB,Europe,Albania,2020-10-05,14410,5015.778
ALB,Europe,Albania,2020-10-06,14568,5070.774
ALB,Europe,Albania,2020-10-07,14730,5127.163
ALB,Europe,Albania,2020-10-08,14899,5185.988
ALB,Europe,Albania,2020-10-09,15066,5244.116
ALB,Europe,Albania,2020-10-10,15231,5301.549
ALB,Europe,Albania,2020-10-11,15399,5360.026
ALB,Europe,Albania,2020-10-12,15570,5419.547
ALB,Europe,Albania,2020-10-13,15752,5482.897
ALB,Europe,Albania,2020-10-14,15955,5553.556
ALB,Europe,Albania,2020-10-15,16212,5643.012
ALB,Europe,Albania,2020-10-16,16501,5743.606
ALB,Europe,Albania,2020-10-17,16774,5838.63
ALB,Europe,Albania,2020-10-18,17055,5936.44
ALB,Europe,Albania,2020-10-19,17350,6039.122
ALB,Europe,Albania,2020-10-20,17651,6143.893
ALB,Europe,Albania,2020-10-21,17948,6247.272
ALB,Europe,Albania,2020-10-22,18250,6352.391
ALB,Europe,Albania,2020-10-23,18556,6458.902
ALB,Europe,Albania,2020-10-24,18858,6564.021
ALB,Europe,Albania,2020-10-25,19157,6668.096
ALB,Europe,Albania,2020-10-26,19445,6768.342
ALB,Europe,Albania,2020-10-27,19729,6867.196
ALB,Europe,Albania,2020-10-28,20040,6975.447
ALB,Europe,Albania,2020-10-29,20315,7071.168
ALB,Europe,Albania,2020-10-30,20634,7182.205
ALB,Europe,Albania,2020-10-31,20875,7266.091
ALB,Europe,Albania,2020-11-01,21202,7379.912
ALB,Europe,Albania,2020-11-02,21523,7491.644
ALB,Europe,Albania,2020-11-03,21904,7624.261
ALB,Europe,Albania,2020-11-04,22300,7762.1
ALB,Europe,Albania,2020-11-05,22721,7908.64
ALB,Europe,Albania,2020-11-06,23210,8078.849
ALB,Europe,Albania,2020-11-07,23705,8251.147
ALB,Europe,Albania,2020-11-08,24206,8425.533
ALB,Europe,Albania,2020-11-09,24731,8608.273
ALB,Europe,Albania,2020-11-10,25294,8804.24
ALB,Europe,Albania,2020-11-11,25801,8980.714
ALB,Europe,Albania,2020-11-12,26211,9123.426
ALB,Europe,Albania,2020-11-13,26701,9293.983
ALB,Europe,Albania,2020-11-14,27233,9479.16
ALB,Europe,Albania,2020-11-15,27830,9686.961
ALB,Europe,Albania,2020-11-16,28432,9896.503
ALB,Europe,Albania,2020-11-17,29126,10138.068
ALB,Europe,Albania,2020-11-18,29837,10385.55
ALB,Europe,Albania,2020-11-19,30623,10659.138
ALB,Europe,Albania,2020-11-20,31459,10950.13
ALB,Europe,Albania,2020-11-21,32196,11206.662
ALB,Europe,Albania,2020-11-22,32761,11403.325
ALB,Europe,Albania,2020-11-23,33556,11680.046
ALB,Europe,Albania,2020-11-24,34300,11939.014
ALB,Europe,Albania,2020-11-25,34944,12163.175
ALB,Europe,Albania,2020-11-26,35600,12391.513
ALB,Europe,Albania,2020-11-27,36245,12616.023
ALB,Europe,Albania,2020-11-28,36790,12805.724
ALB,Europe,Albania,2020-11-29,37625,13096.368
ALB,Europe,Albania,2020-11-30,38182,13290.246
ALB,Europe,Albania,2020-12-01,39014,13579.846
ALB,Europe,Albania,2020-12-02,39719,13825.239
ALB,Europe,Albania,2020-12-03,40501,14097.435
ALB,Europe,Albania,2020-12-04,41302,14376.244
ALB,Europe,Albania,2020-12-05,42148,14670.716
ALB,Europe,Albania,2020-12-06,42988,14963.1
ALB,Europe,Albania,2020-12-07,43683,15205.013
ALB,Europe,Albania,2020-12-08,44436,15467.115
ALB,Europe,Albania,2020-12-09,45188,15728.868
ALB,Europe,Albania,2020-12-10,46061,16032.739
ALB,Europe,Albania,2020-12-11,46863,16311.896
ALB,Europe,Albania,2020-12-12,47742,16617.855
ALB,Europe,Albania,2020-12-13,48530,16892.139
ALB,Europe,Albania,2020-12-14,49191,17122.217
ALB,Europe,Albania,2020-12-15,50000,17403.811
ALB,Europe,Albania,2020-12-16,50637,17625.535
ALB,Europe,Albania,2020-12-17,51424,17899.471
ALB,Europe,Albania,2020-12-18,52004,18101.356
ALB,Europe,Albania,2020-12-19,52542,18288.621
ALB,Europe,Albania,2020-12-20,53003,18449.084
ALB,Europe,Albania,2020-12-21,53425,18595.972
ALB,Europe,Albania,2020-12-22,53814,18731.374
ALB,Europe,Albania,2020-12-23,54317,18906.456
ALB,Europe,Albania,2020-12-24,54827,19083.975
ALB,Europe,Albania,2020-12-25,55380,19276.461
ALB,Europe,Albania,2020-12-26,55755,19406.99
ALB,Europe,Albania,2020-12-27,56254,19580.68
ALB,Europe,Albania,2020-12-28,56572,19691.368
ALB,Europe,Albania,2020-12-29,57146,19891.164
ALB,Europe,Albania,2020-12-30,57727,20093.396
ALB,Europe,Albania,2020-12-31,58316,20298.413
ALB,Europe,Albania,2021-01-01,58316,20298.413
ALB,Europe,Albania,2021-01-02,58991,20533.364
ALB,Europe,Albania,2021-01-03,59438,20688.954
ALB,Europe,Albania,2021-01-04,59623,20753.348
ALB,Europe,Albania,2021-01-05,60283,20983.079
ALB,Europe,Albania,2021-01-06,61008,21235.434
ALB,Europe,Albania,2021-01-07,61705,21478.043
ALB,Europe,Albania,2021-01-08,62378,21712.298
ALB,Europe,Albania,2021-01-09,63033,21940.288
ALB,Europe,Albania,2021-01-10,63595,22135.907
ALB,Europe,Albania,2021-01-11,63971,22266.784
ALB,Europe,Albania,2021-01-12,64627,22495.122
ALB,Europe,Albania,2021-01-13,65334,22741.212
ALB,Europe,Albania,2021-01-14,65994,22970.942
ALB,Europe,Albania,2021-01-15,66635,23194.059
ALB,Europe,Albania,2021-01-16,67216,23396.291
ALB,Europe,Albania,2021-01-17,67690,23561.279
ALB,Europe,Albania,2021-01-18,67982,23662.917
ALB,Europe,Albania,2021-01-19,68568,23866.89
ALB,Europe,Albania,2021-01-20,69238,24100.101
ALB,Europe,Albania,2021-01-21,69916,24336.097
ALB,Europe,Albania,2021-01-22,70655,24593.325
ALB,Europe,Albania,2021-01-23,71441,24866.913
ALB,Europe,Albania,2021-01-24,72274,25156.861
ALB,Europe,Albania,2021-01-25,72812,25344.126
ALB,Europe,Albania,2021-01-26,73691,25650.085
ALB,Europe,Albania,2021-01-27,74567,25954.999
ALB,Europe,Albania,2021-01-28,75454,26263.743
ALB,Europe,Albania,2021-01-29,76350,26575.619
ALB,Europe,Albania,2021-01-30,77251,26889.236
ALB,Europe,Albania,2021-01-31,78127,27194.151
ALB,Europe,Albania,2021-02-01,78992,27495.237
ALB,Europe,Albania,2021-02-02,79934,27823.124
ALB,Europe,Albania,2021-02-03,80941,28173.637
ALB,Europe,Albania,2021-02-04,81993,28539.813
ALB,Europe,Albania,2021-02-05,83082,28918.868
ALB,Europe,Albania,2021-02-06,84212,29312.194
ALB,Europe,Albania,2021-02-07,85336,29703.432
ALB,Europe,Albania,2021-02-08,86289,30035.149
ALB,Europe,Albania,2021-02-09,87528,30466.415
ALB,Europe,Albania,2021-02-10,88671,30864.266
ALB,Europe,Albania,2021-02-11,89776,31248.891
ALB,Europe,Albania,2021-02-12,90835,31617.503
ALB,Europe,Albania,2021-02-13,91987,32018.487
ALB,Europe,Albania,2021-02-14,93075,32397.194
ALB,Europe,Albania,2021-02-15,93850,32666.953
ALB,Europe,Albania,2021-02-16,94651,32945.762
ALB,Europe,Albania,2021-02-17,95726,33319.944
ALB,Europe,Albania,2021-02-18,96838,33707.005
ALB,Europe,Albania,2021-02-19,97909,34079.794
ALB,Europe,Albania,2021-02-20,99062,34481.126
ALB,Europe,Albania,2021-02-21,100246,34893.249
ALB,Europe,Albania,2021-02-22,101285,35254.9
ALB,Europe,Albania,2021-02-23,102306,35610.286
ALB,Europe,Albania,2021-02-24,103327,35965.671
ALB,Europe,Albania,2021-02-25,104313,36308.874
ALB,Europe,Albania,2021-02-26,105229,36627.712
ALB,Europe,Albania,2021-02-27,106215,36970.915
ALB,Europe,Albania,2021-02-28,107167,37302.284
ALB,Europe,Albania,2021-03-01,107931,37568.214
ALB,Europe,Albania,2021-03-02,108823,37878.698
ALB,Europe,Albania,2021-03-03,109674,38174.911
ALB,Europe,Albania,2021-03-04,110521,38469.732
ALB,Europe,Albania,2021-03-05,111301,38741.231
ALB,Europe,Albania,2021-03-06,112078,39011.686
ALB,Europe,Albania,2021-03-07,112897,39296.761
ALB,Europe,Albania,2021-03-08,113580,39534.497
ALB,Europe,Albania,2021-03-09,114209,39753.437
ALB,Europe,Albania,2021-03-10,114840,39973.073
